1/10/20,Break My Face,Various Artists,0.01
1/14/20,Break My Face,Various Artists,0.01
1/14/20,Break My Face,Various Artists,0.01
1/10/20,Don't Forget To Remember,Various Artists,0.01
1/10/20,Don't Forget To Remember,Various Artists,0.01
1/22/20,Don't Forget To Remember,Various Artists,0.01
1/22/20,Don't Forget To Remember,Various Artists,0.01
1/22/20,Earpatch,Various Artists,0.02
1/14/20,Earpatch,Various Artists,0.01
1/14/20,Earpatch,Various Artists,0.01
1/14/20,Eatin' Paste,Various Artists,0.01
1/22/20,Eatin' Paste,Various Artists,0.01
1/22/20,Electric Shock,Various Artists,0.06
1/22/20,Electric Shock,Various Artists,0.06
1/3/20,Electric Shock,Various Artists,0.04
1/10/20,Electric Shock,Various Artists,0.03
1/14/20,Electric Shock,Various Artists,0.03
1/28/20,Electric Shock,Various Artists,0.03
1/22/20,Electric Shock,Various Artists,0.02
1/2/20,Electric Shock,Various Artists,0.01
1/10/20,Electric Shock,Various Artists,0.01
1/10/20,Electric Shock,Various Artists,0.01
1/14/20,Electric Shock,Various Artists,0.01
1/22/20,Electric Shock,Various Artists,0.01
1/30/20,Electric Shock,Various Artists,0.01
1/30/20,Electric Shock,Various Artists,0.01
1/10/20,Get Off My Cloud,Various Artists,0.01
1/10/20,Get Off My Cloud,Various Artists,0.01
1/22/20,Get Off My Cloud,Various Artists,0.01
1/10/20,Good Advice,Various Artists,0.01
1/10/20,Good Advice,Various Artists,0.01
1/14/20,Good Advice,Various Artists,0.01
1/22/20,Good Advice,Various Artists,0.01
1/14/20,Gravy,Various Artists,0.01
1/22/20,Gravy,Various Artists,0.01
1/22/20,Gravy,Various Artists,0.01
1/3/20,Guy With a Beard,Various Artists,0.01
